DATAFLOW,LAST UPDATE,freq,s_adj,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2010-Q3,104,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2010-Q4,93,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2011-Q1,98,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2011-Q2,89,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2011-Q3,75,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2011-Q4,78,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2012-Q1,77,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2012-Q2,69,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2012-Q3,66,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2012-Q4,62,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2013-Q1,67,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2013-Q2,55,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2013-Q3,53,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2013-Q4,59,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2014-Q1,57,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2014-Q2,48,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2014-Q3,51,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2014-Q4,43,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2015-Q1,45,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2015-Q2,46,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2015-Q3,38,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2015-Q4,45,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2016-Q1,45,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2016-Q2,45,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2016-Q3,53,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2016-Q4,46,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2017-Q1,39,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2017-Q2,46,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2017-Q3,36,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2017-Q4,39,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2018-Q1,47,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2018-Q2,36,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2018-Q3,36,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2018-Q4,31,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2019-Q1,32,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2019-Q2,36,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2019-Q3,28,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2019-Q4,29,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2020-Q1,36,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2020-Q2,50,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2020-Q3,54,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2020-Q4,54,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2021-Q1,49,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2021-Q2,47,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2021-Q3,40,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2021-Q4,36,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2022-Q1,40,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2022-Q2,42,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2022-Q3,41,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2022-Q4,39,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2023-Q1,39,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2023-Q2,50,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2023-Q3,55,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2023-Q4,47,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2024-Q1,59,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2024-Q2,58,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2024-Q3,56,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2024-Q4,55,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2025-Q1,64,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2025-Q2,59,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2025-Q3,54,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Estonia,2025-Q4,47,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2009-Q1,490,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2009-Q2,461,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2009-Q3,479,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2009-Q4,534,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2010-Q1,611,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2010-Q2,615,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2010-Q3,639,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2010-Q4,730,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2011-Q1,814,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2011-Q2,820,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2011-Q3,889,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2011-Q4,1035,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2012-Q1,1125,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2012-Q2,1169,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2012-Q3,1235,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2012-Q4,1302,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2013-Q1,1358,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2013-Q2,1342,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2013-Q3,1329,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2013-Q4,1346,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2014-Q1,1351,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2014-Q2,1281,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2014-Q3,1230,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2014-Q4,1247,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2015-Q1,1273,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2015-Q2,1180,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2015-Q3,1155,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2015-Q4,1183,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2016-Q1,1211,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2016-Q2,1126,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2016-Q3,1107,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2016-Q4,1142,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2017-Q1,1139,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2017-Q2,1035,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2017-Q3,974,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2017-Q4,1023,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2018-Q1,1025,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Thousand persons,Total,Greece,2018-Q2,924,,
